created_time,from_id,from_name,message,post_name
2017-07-14T09:03:17+0000,afdd9ea784d87c070258,bd1fa18f3c4fa5913655,"I am sure this is supposed to be artistic and in the words of Kenny Everitt 'all in the best possible taste', but it seems rather pretentious to me.  I expect it is really to maximise Beyonce's publicity and to keep her on the front page as an A-lister  - and of course it is working because we're all talking about it so job done.  As for the names, why does Carter get to be Sir and not Sir Rumi?  You have to treat children equally you know or there will be tantrums!",afdd9ea784d87c070258_10154889998692217
2017-07-14T08:33:32+0000,41713e6ded16cb01c19e,d054778ea5e4d93bc97e,"You all think your observations are very
Unique :
""She thinks she's a queen""
""Those names are ugly""
""The rich give their children awful names""

Like how much more BASIC can you be ??! I say relax and enjoy the bee 🐝 sting as she accelerates in becoming one of the most
Successful young women of this industry and on this earth . Drink it and save your little thoughts for later so you have something to occupy yourself with. Don't let
The whole day end here .

And for those who find success like hers too little and throw wannabe intellectual comments of the serious social/political changes that they think should belong to a BBC post .... BBC doesn't need your help to recognize audacity and impact . The impact varies and also comes from entertainment, which is also a part of life - especially for you America ✌🏼. If someone posts about the economic crisis in Southern Europe let's comment about Teletabies . - this is how irrelevant your initiative is , commenting about world hunger and wars on a Beyoncé news post",41713e6ded16cb01c19e_10154889998692217
2017-07-14T12:31:26+0000,624972b28dbccc00f031,d7f14d1fc79c88723ce3,I feel like this is a Virgin Mary-esque kind of feel...and it isn't working...I thought the maternity shoot she did was oddly horrible as well when she was pregnant...and who trade marks their children's names? I used to like Beyonce but over these years have lost a tremendous amount of respect for her...,624972b28dbccc00f031_10154889998692217
2017-07-14T09:33:52+0000,cdb1a748fae74b2e648b,5ac9a1ed425dc0f13504,"Julien Wrichard-木口 Mi Ku lmao Rumi is a cute enough name but I can't imagine being a teacher and having to repeatedly say to one of my kids, ""SIR, sit down!!"" 😂",cdb1a748fae74b2e648b_10154889998692217
2017-07-14T10:48:55+0000,1a7e9eaeb8181137b7f6,92f41f99546beabe560c,"Hmmm well I'm a big fan of the Bey-Z, so big up for the babies, yay babies!!
Not such a huge fan of the shower curtain and veil combo theme...hmmm...each to their own I guess 🤔🤔
The names, wow, the mind boggles!! Of all the lovely kids' names and that's their choice!?!
Haha maybe the internet was down at Bey-Z Mansion that day and they just went with their secret nicknames for their naughty bits 😂😂😂😂",1a7e9eaeb8181137b7f6_10154889998692217
2017-07-14T08:10:03+0000,817f7ce704fcc9bd1f51,eb7574b6126aee2905c6,Ashley Seddon it looks like next year... everyone will be called carter lol,817f7ce704fcc9bd1f51_10154889998692217
2017-07-14T11:32:23+0000,26b2aaab642c236c477d,e3a4e71106d08d507bec,This is a gross misrepresentation of what having newborn twins is actually like. Seems like twins are a Hollywood accessory now but conveniently her body has been photoshopped to erase any evidence that she carried two babies simultaneously.,26b2aaab642c236c477d_10154889998692217
2017-07-14T08:12:10+0000,200a256faee4d6df6464,446a51cbecb07d01a977,"Won't be long before she's prancing about half naked. Congrats though to another woman giving birth, that's right another woman not just this female. Anyway I have a Dr's appointment to go to, ta rar",200a256faee4d6df6464_10154889998692217
2017-07-14T08:12:59+0000,410ca923f36a9f4ec311,7aea1bce7b284840e66e,"Sir? Really? Congrats on adorable, healthy babies, but.....Sir?",410ca923f36a9f4ec311_10154889998692217
2017-07-14T08:31:51+0000,dd7dd1a3404b3af9e597,cb63d6872575df109185,"Over the top !!! First time my relative went abroad she got artificial flowers and then the living room had flowers on the floor vase , table vase and the some more so they were hung from the curtain rods and then some more were left so she gave them to Beyoncé !!",dd7dd1a3404b3af9e597_10154889998692217
2017-07-14T08:45:43+0000,db3724f3e92b4dc930d3,e7066e50f5dcbd657bab,"At last!! My whole life has been on hold until I saw these photos. Thank you, Queen Bey, for enhancing the world and being the first person to ever have twins",db3724f3e92b4dc930d3_10154889998692217
2017-07-14T09:57:39+0000,a0eceb87b3e927fd37f9,78be1c97749f0210c975,"More of these ridiculous pictures? She's so annoying. Lol. She seriously thinks she's a goddess. Get over yourself B… Every mother has their special moment, and yours is not better or more significant than anyone else's. 😐",a0eceb87b3e927fd37f9_10154889998692217
2017-07-14T09:33:25+0000,44c250bb0aca799aa7bc,ed3fdd85d0d0495e2aaf,"""The world had been eagerly awaiting the first glimpse of the babies ever since American media reported the Lemonade singer had given birth last month.""

- Dream on! I had/have better things to be awaiting!  😒",44c250bb0aca799aa7bc_10154889998692217
2017-07-14T08:08:05+0000,62c46ce504866ce07a8c,7e5aae873ad4e1778e10,"They are not your kids. Why do u even care about their names, haters.",62c46ce504866ce07a8c_10154889998692217
2017-07-14T08:29:59+0000,43d9d5e5e8b1d6d05e89,ab31be208173ff5d047b,"You're making these celebrities like gods.
Who gives a flying fk.
Glad the kids are safe and healthy, that's it.
All this glorification makes me vomit",43d9d5e5e8b1d6d05e89_10154889998692217
2017-07-14T08:50:27+0000,6ffb5108e1f30441046f,6de2d0886e416cbd1d60,"I just don't understand the symbolism of the picture. Why the vailing,un usual clothes,flowers in the back ground.some one explain psee.",6ffb5108e1f30441046f_10154889998692217
2017-07-14T08:50:50+0000,514af12303e4eff0effd,37beea72767d0b490ae7,"Babies are cute.

Nothing against her and this isn't her fault, BUT they're certain things you shouldn't be able to trademark, and that goes for patents as well.

Just another way for the rich to get richer, as those things are expensive and you've to have means for legal resources to defend them.

Ridiculous! 😕",514af12303e4eff0effd_10154889998692217
2017-07-14T11:57:04+0000,9100812789863e62d416,b035eacf6fdb5c3eedd3,Aline Tongkhuya isn't it wrong to name your kid Sir ___? Like that's deserved knighthood...,9100812789863e62d416_10154889998692217
2017-07-14T11:19:06+0000,a274d15233cdd5ec0bc8,685c0b6480d42ee8ec68,Now she's just become narcissistic and pathetic. She's no HRH...she can't even sing without auto tune and sues to get unflattering pictures of herself off the net. Trademarking baby names? Sheer idiocy.,a274d15233cdd5ec0bc8_10154889998692217
2017-07-14T08:25:25+0000,c4c8cf819895d4802633,28e8b479b4c4ecf7cee8,"Congratulations to Beyonce, what a blessing to Jay-Z. Don't mind haters, keep your life and your family as you wants it as much it did not hurt any other persons.",c4c8cf819895d4802633_10154889998692217
2017-07-14T08:56:17+0000,3a0099910184564e8d85,09000c0bd8fff6825d07,Well I was just thinking the same Sal!!! So for short I guess the kids mates will just call him Sir! And if he ever gets a knighthood he will be Sir Sir!!!!!!,3a0099910184564e8d85_10154889998692217
2017-07-14T08:18:57+0000,f60af5a07c0eeed03968,cc23c71a6385e289537d,"Happy for the Babies being born healthy. The pic is very strange, looks like the Babies are just stuck to her body. She has A very sad look on her face, A detached stare. Hope she is looking out for her own health at this time,ie: depression. Wishing the best to their Beautiful little family!! ✌💗",f60af5a07c0eeed03968_10154889998692217
2017-07-14T13:13:05+0000,6e60c311f3214c0e911a,84350dd080ae78316bbf,"Loads of women have babies. Loads of women have had twins. Don't really see the fascination. It's boring that I've been seeing this stuff on my feed since she's had children. The only difference between Beyonce and the rest of the people having children is that the rest are not naming their children as if they are shampoo products, or products at all.",6e60c311f3214c0e911a_10154889998692217
2017-07-14T12:54:34+0000,768c7f3f451df4e723c4,fd911a7b58258e10d9ca,"No offense but who took this tacky foto!? She should be pissed about this tacky photograph. I got nothing against Beyoncé but this photo is just so so ugly. Why is this news anyway!?
P.S. I get the concept but this was done so poorly, everything about it is just so bad. This is not art and this could have been done so much better. Perhaps she should have asked Bettina Rheims to shoot this. Also my critique is on the artist/photographer not on the performer, they are just props 🤐.",768c7f3f451df4e723c4_10154889998692217
2017-07-14T13:28:21+0000,fceca7e58449f1a4ef3a,03bf9e44d333afd5c43e,"Emma Jardin - I am so pleased you shared this news, because it had escaped my notice, having been distracted by less important stuff like Theresa May admitting to shedding a tear and Trump admiring the French First Lady's figure. But I am SO impressed by Sir Carter as a name choice. I can see him now, in his nappies, as Mummy croons him a bedtime lullaby, like ""Rockabye Sir Carter, on the tree top"". Yes. 10/10 for class, Beyoncé. 😂",fceca7e58449f1a4ef3a_10154889998692217
2017-07-14T10:44:37+0000,4f66106af5a2e855e2c7,6f22576b88c1ec235ab6,"Who cares what she names her kids? Who cares that she is glammed up after having kids for a photo shoot rather than being covered in spit up? Social media gives everyone the ability to be hateful. There is only one judge at the end of the day, and it ain't any of us!  Beyoncé - you do you.  And if it makes you happy, then GREAT! One love....",4f66106af5a2e855e2c7_10154889998692217
2017-07-14T14:08:11+0000,ae417f217176c63c944b,e9faa3ca70f6f60e2e48,Beyoncé is just a Woman who has twins. I wonder why She is being raised up to Saint status!! Way back in the Day Women would work in the Fields.... come in to have the Baby and then go back to the fields to work. This hold Beyoncé thang is over-kill. Insane by any other name.#FocusPeople #IAmNotAHaterILikeBeyonce,ae417f217176c63c944b_10154889998692217
2017-07-14T09:07:29+0000,d29b84daf15d25873b85,bb0cf92111b8147824fa,"This woman has beauty and talent to burn, which quite rightly have brought her fame and fortune beyond belief. I remember watching her sing 'You're just a boy' on TV, dressed in black trousers and t-shirt, accompanied by just a guitar, note & pitch perfect. Now she's becoming a laughing stock. Such a shame, this is how people will think of her, instead of the awesome talent.",d29b84daf15d25873b85_10154889998692217
2017-07-14T09:15:29+0000,82ceed879bade4372700,7ad14593926195e15619,Why??? What is the point of this picture? Surely introducing the babies did not have to involve Beyoncé looking like a goddess one month after giving birth!!!! Reality check required,82ceed879bade4372700_10154889998692217
2017-07-14T13:42:21+0000,2be32d4f1c99267b13a3,4d240930faa69f52dc03,"1: who care, good for her I guess. 2: people need to take a pill, she got the money to do as her heart's content, you know what? Even if she didn't have all that money, it's her choices. She's not putting the kids in danger other than the eventual embarrassment all parents will put them though by showing their baby pics.
3: all these comments about what she wears and how she looks... 1st world problems.",2be32d4f1c99267b13a3_10154889998692217
2017-07-14T08:41:11+0000,cf6e43dc3912ac14d3f1,40f3ea1cc357ac97d21e,"A real benefactor to the science of mental health, ensuring that psychiatrists will have at least two new clients in the future once their mom has finished messing with their heads.",cf6e43dc3912ac14d3f1_10154889998692217
2017-07-14T14:17:20+0000,d5cc57a6baa2eca07dda,b8565258403ff53fd6f7,"So let's forget the acid burn attacks
Lets forget about terrorism
Lets forget about the NHS in dyer debt

PICTURES OF BEYONCE AND HER TWINS ARE INPORTANT ASWELL AS THEIR NAMES!!! Life is now complete!

Waste of bloody news!",d5cc57a6baa2eca07dda_10154889998692217
2017-07-14T08:58:25+0000,a78670247a192eabaf13,bff255b203a3d439d9af,Awww she's gone for one of those fancy family portrait offers...obviously got given vouchers for xmas which needed using!!! And don't she look fed up about it...!!!! 🤣🤣,a78670247a192eabaf13_10154889998692217
2017-07-14T11:30:59+0000,90ce87b8d9145c578ee3,f9a9a0c42cf88e3fbfb1,"I used to really like Beyonce back in the days of Destiny's Child, now she's nothing a but a self obsessed, narcissist, who gives her kids stupid names 🙄",90ce87b8d9145c578ee3_10154889998692217
2017-07-14T11:53:24+0000,72618c8f4fd73b8bb411,83b40c81260b8e3a1add,"BBC, I expected better.  Leave this type of news reporting to TMZ and the likes. I don't care about Beyonce's twins. Come on get back to reporting real news stories.",72618c8f4fd73b8bb411_10154889998692217
2017-07-14T08:54:36+0000,061bb9b80fe01b37026f,471337723e008fccf690,Sick and mad people everywhere blaming Beyonce and her innocent twin babies for the war and disasters happening around the world!,061bb9b80fe01b37026f_10154889998692217
2017-07-14T14:07:39+0000,d6b37a301142d0c32c3e,bf6711e4136e49cf4f9d,"I don't think people are haters here, it's about what this represents ie: ego, entitlement lack of respect of fellow humans, arrogance and the list can go on. Maybe it's time to see celebrities as what they really are and stop idolising them",d6b37a301142d0c32c3e_10154889998692217
2017-07-14T11:36:34+0000,006c1b0a23b2a5d65aff,323995e18a0763fe34ec,"Who cares.....babies all over the world are turning 1 month today and you don't see them doing summit stupid.
Just because she a celebrity it's get plastered all over the news.
Don't get me wrong I love kids I have 2 boys 12 and 5 months.
But this is just daft......",006c1b0a23b2a5d65aff_10154889998692217
2017-07-14T10:31:39+0000,4b73c9f70d59e285c13b,f1423e106f24708ff994,"I mean, really! Who cares!!!!  Let's talk about REAL ISSUES, not over inflated celebrities.  Fame has obviously gone straight to their heads.  Lucky for her, her fans keep her in the clouds she stuck on.  While people are dying, people are hungry.  Whatever!!!",4b73c9f70d59e285c13b_10154889998692217
2017-07-14T10:10:11+0000,4b5aa864406831fbde41,765b0448763bc77a9076,Carter is ok but Pleeeeeeeze leave off the Sir- unless he's knighted by a monarch it's just dumb. Plus he's not British! Is Rumi a boy or girl???? Where are the good old fashioned sweet names??,4b5aa864406831fbde41_10154889998692217
2017-07-14T08:13:47+0000,c6f203d4d9c1cbf37a73,461a39a2a0ecfbab71e2,Now normally I'm a fan of Beyonce but setting yourself up as some sort of religious icon is so not a good move !,c6f203d4d9c1cbf37a73_10154889998692217
2017-07-14T10:12:35+0000,0d5f82d64ade708373ce,39222b3c6b7b7d83e5d3,"Why bother putting a trademark on those crap names?! Haha 😂
And why look like, Mary the mother ok Jesus? Is it because Sir Carter and Rumi have been conceived through the immaculate conception... perhaps when j-z was sampling someone else's goods...? Just saying.......",0d5f82d64ade708373ce_10154889998692217
2017-07-14T12:51:00+0000,12af7eb2f487d5036d03,6d04f447a12afb2c8979,"""But dad Lee Simpson reacted to the picture by tweeting: ""Our 1st photo was in Jessops with me in the background eating a packet of quavers."" - Lee Simpson... I would have preferred the background picture🤣",12af7eb2f487d5036d03_10154889998692217
2017-07-14T09:24:05+0000,37fe282a0fa6dce2cb5e,2f3206740edd3764bc55,Don't scroll through to see a picture of the twins. You'll only find 2 ex BBC Presenters who have been jailed - they are NOT Beyoncé 's twins. You're welcome ✌🏼,37fe282a0fa6dce2cb5e_10154889998692217
2017-07-14T08:09:42+0000,70cac54ae0e8cae6914b,d3904f5edbec456c6a43,Has anyone thought about that fact they are probably stage names for the kids to protect them so they give out theses silly names for the media ... it's does it's job it's gets a reaction. And if only every women looked like that after 3 kids 😂😂😂 oh the celeb life hey 😂😂,70cac54ae0e8cae6914b_10154889998692217
2017-07-14T11:17:07+0000,065f867c116cefdb0615,e897846d5898aab7cebd,"Is the baby's name Sir Carter Carter, or is Rumi not going to have a last name?",065f867c116cefdb0615_10154889998692217
2017-07-14T08:26:11+0000,daa5041b9334f63830b2,fa4dcb7173afa9d32bfa,I think all these people who are giving their children these ridiculous names forgot about the existence of bullying!! Poor kids! 😑,daa5041b9334f63830b2_10154889998692217
2017-07-14T10:40:24+0000,c48ba5ce361b95f6b7dc,07f9c7628d618e233ee8,"Is Rumi after the Sufi mystic poet?

""Out beyond ideas of wrongdoing
and rightdoing there is a field.
I'll meet you there.
When the soul lies down in that grass
the world is too full to talk about.""",c48ba5ce361b95f6b7dc_10154889998692217
2017-07-14T09:05:04+0000,004d61eb27c28fd91c42,8f19880cee7523d800f4,Who does she think she is? Like she's the only woman to have babies??? Every pose is like she's a goddess or something. ..Why is this even in the news?! I'm not interested yet keep seeing the friggging photos everywhere!  Grr,004d61eb27c28fd91c42_10154889998692217
2017-07-14T10:01:23+0000,6d250e96c292ab286ba4,11b3d5ecb8b0f1413278,Oh FFS... Why can't she just get a normal happy family photo taken with all of them in celebrating the news?? And think of normal names that won't see the kids bullied later in life! 🤔 She doesn't look happy in the photo that's for sure and her unhappy husband is missing #WorldWasOverTheNewsBeforeThePhoto,6d250e96c292ab286ba4_10154889998692217
2017-07-14T11:22:10+0000,ddf224bcd9a6262d0df8,1332a4c2823a95059cc3,Mum shows off....mum. She's not looking at them. Her legs are part of the picture focus. The babies are so incidental as to not be noticed. And she thought this was okay? What an ego.,ddf224bcd9a6262d0df8_10154889998692217
2017-07-14T12:37:40+0000,8dbb12287aa598e7f3f3,62a09c9b35d16c1e0ca7,"She looks ridiculous, the babies names are ridiculous. She looks cheap and trashy.....like always! Trademarked their names. I hope they're sued by all the Sir Carters and Rumis of the world. What  pompous out of touch pair!",8dbb12287aa598e7f3f3_10154889998692217
2017-07-14T12:09:20+0000,693ce6dc2bd915116548,fe28929ab92b7dce543c,"Not impressed.  This photo seems to be much more about her than the twins. They just sort of disappear into her pseudo-Madonna ( not the pop star) presentation.  if it wasn't so annoyingly self-centered, it would be sorta funny.",693ce6dc2bd915116548_10154889998692217
2017-07-14T10:55:50+0000,daddd29d90803544d033,fe70386d4fa907b7be6a,"Oh please! A more natural and beautiful photo would be still on trolley in recovery room holding babies close to chest, looking at them and not the camera, you know like normal people. Then again she's not normal, just someone full of herself.",daddd29d90803544d033_10154889998692217
2017-07-14T08:08:06+0000,7f1a7747fedd73fed59e,ab716a3697500dfe2b3c,"Wtf? Hey, I like her as much as everyone else but jeez...you'd think she was the only women in the world to ever have twins!",7f1a7747fedd73fed59e_10154889998692217
2017-07-14T11:16:14+0000,8c9154a04d2785628775,669f6b4f4f11fb4bd891,"I'm sure her babies are very beautiful, but did she ever consider that her children will be stuck with those names for life? Or until their old enough to change their names? And could be ridiculed because of it?  What about when they go to school? Kids can be very cruel. Celebs for u",8c9154a04d2785628775_10154889998692217
2017-07-14T07:39:44+0000,79129489f3df3e4f5b95,785fc3391d8470bd7d74,That voice has brought me so much joy over the years.  A nature documentary doesn't attain EPIC status until Sir David narrates it.,79129489f3df3e4f5b95_10154889942487217
2017-07-14T07:37:44+0000,c27bc6a80e0619a72168,b2054c3d46c799983bc2,"Why are you up at this time of the morning , surely after all your years of service they could have given you an afternoon slot and a decent cup of Tea ?",c27bc6a80e0619a72168_10154889942487217
2017-07-14T07:39:34+0000,ee789b9f1425d1f731a8,18285e93087a3d06872a,"Sir David Attenborough talking bees has given me my smile this morning.  We have raised our boys to follow this man's work, he is an inspiration.",ee789b9f1425d1f731a8_10154889942487217
2017-07-14T07:36:56+0000,6dc9749b7d17743cec1f,63433b9f8bd771f6a1ba,Don't see any in our garden.. i think its due to rhw houses.. but we have lavander dor the bees.. what planta could attract butterflies?,6dc9749b7d17743cec1f_10154889942487217
2017-07-14T07:38:46+0000,87eb2e94c49230cb2248,a1ffd944cd059996d8ac,You are amazing mr Attenborough! Love your work! I have learnt so much because of you and have a huge appreciation for our world and everything in it!,87eb2e94c49230cb2248_10154889942487217
2017-07-14T08:14:39+0000,10b44ab8db65b921a781,bb1209e141f31e687bdb,"We had a beautiful yellow/orange one in the garden the other day!
Don't see quite so many though,probably due to people having minimum style gardens?",10b44ab8db65b921a781_10154889942487217
2017-07-14T07:56:13+0000,4d0fc17177e2b09525be,21d2d6ae88e49f4b8dfc,"lack of sunshine causing problems, sunny day last week i was seeing small coppers, skippers ringlets meadow browns peacocks large whites ans small tortoiseshells in my field",4d0fc17177e2b09525be_10154889942487217
2017-07-14T07:49:45+0000,dace4449b1560ff17d4c,d72fd74c3d4f64ff54ae,How long do we have tell you about the butterflies that we counted?,dace4449b1560ff17d4c_10154889942487217
2017-07-14T07:42:01+0000,818d3d3c87486c4d22e9,8b0749cb3b2fa81fd556,"David you are a legend, you have achieved so much in conservation and teaching others about the wonderful world we live in. Thank you 😊 x",818d3d3c87486c4d22e9_10154889942487217
2017-07-14T12:52:26+0000,a1f34355149d30517670,970bf40b02d44a107a06,"Alex Ambreen Emily Phurie Madeleine if David says count butterflies, you count butterflies. I'll see you in a field shortly.",a1f34355149d30517670_10154889942487217
2017-07-14T07:37:08+0000,31a274f3dcc3e73e412a,32d522515634594b8998,where do we send the butterfly count to ? I am here in Australia can we do it too ?,31a274f3dcc3e73e412a_10154889942487217
2017-07-14T07:36:42+0000,18252779b9896bd4378c,f3d77fd8515dd4dc6cc2,Sir David you are my idol & I love you! But if there was ever one animal that you wish would talk back you which one would it be? ❤,18252779b9896bd4378c_10154889942487217
2017-07-14T07:40:01+0000,c92078e40a64924010b9,14f8cc0fcab6dc5fd5a9,"The question is, are we happy to suppose that our grandchildren may never be able to see an elephant except in a picture book",c92078e40a64924010b9_10154889942487217
2017-07-14T11:15:30+0000,132db52db15cfad7f2a6,96809989270f43cf01f9,"Last November we had a migration of 'The caper white' butterfly through QLD, Australia. It was amazing, there were literally hundreds and hundreds of them for a couple of days. ❤️🦋🦋🦋",132db52db15cfad7f2a6_10154889942487217
2017-07-14T07:48:13+0000,0fb726bd861bcdcb6573,7a848bab76814cc734eb,We need to plant native flower plants in new protected areas around cities and farmland for butterflies and bees sake. Areas free of agrochemicals,0fb726bd861bcdcb6573_10154889942487217
2017-07-14T07:56:25+0000,d973a203664b61888a49,77ae71a956fa39efa222,Paul Holmes - let BBC breakfast know what your doing. It's current news and may help highlight your charity and help donations. Sx,d973a203664b61888a49_10154889942487217
2017-07-14T11:45:46+0000,4eaed3cb6d4e4a8e3cd3,4e4e5a1394f28daf6ee1,My favourite summer game as a child was catching butterflies with my stickleback net. I kept them in our shed and charged a penny to see them.  Shame on me😮!!!!,4eaed3cb6d4e4a8e3cd3_10154889942487217
2017-07-14T11:54:52+0000,d3e75183a5f0b7adf3a9,a9f880960d39c2c8352a,No wonder there is a decline when butterflies lay eggs on nettles and other plants and councils and highways mow everything off destroying all the eggs and caterpillars.,d3e75183a5f0b7adf3a9_10154889942487217
2017-07-14T14:47:34+0000,51e2da0c0441df4c92a0,327812e3a75b935462f0,"The butterflies are missing this yr from my butterfly garden in Fairfax Va. I have seen one this yr, while last yr at least 20 or more would be present throughout the day.",51e2da0c0441df4c92a0_10154889942487217
2017-07-14T08:01:11+0000,e8be0e6256143b2b00e2,201443461d80ff94ca1e,"Hi David I was in a pet shop the other day and I asked for 2 wasps, the shopkeeper said they are a pet shop and dont sell wasps!! I said well there is 3 in the window...",e8be0e6256143b2b00e2_10154889942487217
2017-07-14T07:39:53+0000,09719d0d4a0ab28fc346,0fcc5efdae491970b4aa,"Dear Sir, do you think that applying biophilic design strategies into urban open spaces and also on built structures (buildings)would help to bring butterflies back to our cities? Greetings from Perth in Australia!",09719d0d4a0ab28fc346_10154889942487217
2017-07-14T07:38:46+0000,e66b35ad6952dd51ef96,ba2da633afae66f4b850,Worked/helped you at Paignton zoo recently and it was a pleasure and honour to spend the day with you. I am living in New Zealand and would you ever visit New Zealand to do work in this beautiful natural wildlife?,e66b35ad6952dd51ef96_10154889942487217
2017-07-14T07:59:58+0000,99e789d9d6f039ed7907,56dee2dcc0dee105f953,It's incredible the level of genuine love for Sir David. People are horrible on most posts you read. Not for Sir David. Everyone recognises he's just a legend,99e789d9d6f039ed7907_10154889942487217
2017-07-14T13:18:31+0000,78c6ecc968ab113e2818,468b365287dd650a349a,"Turns out if you want more butterflies in your garden, you need to plant cabbages. I have never seen so many, all arriving to lay their eggs on my cabbages 🙈",78c6ecc968ab113e2818_10154889942487217
2017-07-14T09:04:41+0000,d8e50c2ccf5ec2f98651,76d508003d3b72159e92,"We have 2 Painted Ladies which fly around our garden together, couple or so Red Admirals  and a white one which I call a cabbage butterfly...not sure if that's what they're really known as. Love seeing them",d8e50c2ccf5ec2f98651_10154889942487217
2017-07-14T08:53:22+0000,c73b1677e0c1ae90e93e,a3da0f909298e3595f90,"We have a variety of butterflies in the garden, including Red Admiral, Peacock, cabbage white, Orange Tip, Meadow Blue. David, what a wonderful icon you are! ❤️",c73b1677e0c1ae90e93e_10154889942487217
2017-07-14T08:23:05+0000,1102a8fa36d73c440eec,74b2d57fb6083a4f9bf0,"Good news, I've just moved house and my new garden seems to be full of butterflies! And this is in a new build area. Love you sir David!!",1102a8fa36d73c440eec_10154889942487217
2017-07-14T08:56:39+0000,777a862f9766b7cbb07f,7b728622f9237b35888d,"I've only seen a couple of Commas, Cabbage Whites, a brown one I can't identify and a little blue one, but no Peacocks or Tortoiseshell.",777a862f9766b7cbb07f_10154889942487217
2017-07-14T08:16:08+0000,40ac0cda21503e3498da,5d375d055c0fc207f54d,"My two girls love butterflies and counting them. They also love watching your documentaries, specially your Richmond park one.",40ac0cda21503e3498da_10154889942487217
2017-07-14T07:51:33+0000,5d8cd7d37e95a5f6a44d,09d384afcdc3f4492692,"Are there less butterflies today, as I remember as a child, loads of them, if all kinds, this year I have seen two. And very small they were too.",5d8cd7d37e95a5f6a44d_10154889942487217
2017-07-14T08:17:29+0000,f11ca43a6ea69db24f7e,cf061a29d71f138874d5,"Noticed an increase in butterfly's in my garden this year.
I tend to pick flowers that attract them though.
Absolutely love them!!",f11ca43a6ea69db24f7e_10154889942487217
2017-07-14T08:05:56+0000,d528b96ef6c7bccb162a,4f385c49620ad6ff5dd2,"Sir David you are a hero of many! Your work is so interesting and inspiring, could listen to your voice for hours! Thank you .",d528b96ef6c7bccb162a_10154889942487217
2017-07-14T12:28:54+0000,aae62edabbc961d5e59f,92daa782a4d0995da84f,"We have a lovely selection of flowers to attract bees/butterflies in our garden and have hardly seen any this year, very worrying",aae62edabbc961d5e59f_10154889942487217
2017-07-14T12:20:12+0000,b78fd738fb8bc5313832,405481d5dc63214ac8d0,I grow cabbage in my garden for the butterflies but the caterpillars have been few and far between. I am in the West of Scotland near the sea.,b78fd738fb8bc5313832_10154889942487217
2017-07-14T08:28:01+0000,bd9dbb96fae163aac21c,33680e15000d58bed1d4,"Total legend ❤ You're the reason I love the natural world soooooo much...I plant plants & shrubs to encourage pollinators 😊 love my butterflies, bees & hoverflies 🦋🐝 xxx",bd9dbb96fae163aac21c_10154889942487217
2017-07-14T07:37:10+0000,ffeb7ae45ccc032845f6,05eed4e771cd2ebd685d,"How can I encourage butterflies in my garden? I live in central London but have a small lawn, trees and bushes.",ffeb7ae45ccc032845f6_10154889942487217
2017-07-14T07:36:56+0000,72e52b0115b8278e022f,d81c57938069eda421ab,Have you been to the butterfly 🦋 enclosure at the Melbourne Zoo in Australia 🇦🇺 it's amazing,72e52b0115b8278e022f_10154889942487217
2017-07-14T07:39:10+0000,2b9b9d7530cbc5199bcd,262212f231db73b0e192,Where do butterflies go during the cold and raining winter months?,2b9b9d7530cbc5199bcd_10154889942487217
2017-07-14T07:38:01+0000,599a05ef65a903f86d4f,0fc491a10862d435e853,"Thank you Sir David Attenborough for everything you have taught me, us over the years. You are a truly remarkable man 🙏🏽❤️",599a05ef65a903f86d4f_10154889942487217
2017-07-14T10:26:03+0000,d3ab88ab8c599f2cc527,970de7ca74e44e95fc70,"David Attenborough inspired my love of nature! He has brought global interest to our fascinating Earth, and moved people to protect it.

If you care about nature like I do, and many, many others, please help save it! Our wildlife depends on us: please leave animal products off your plate.",d3ab88ab8c599f2cc527_10154889942487217
2017-07-14T07:38:55+0000,cdf31ddc6390a24ae3f7,0115248732827686b61a,Matthew Bartlett - I have a buddleia bush and this attracts butterflies and bees. Amazing attraction.,cdf31ddc6390a24ae3f7_10154889942487217
2017-07-14T07:36:56+0000,9b78e2bdfa596d508576,8a9805b2061dc6eb0190,he know very well what is causing the damage to living life on earth . chemical sky spraying . DONT BUY INTO THE SCAM . THEY ONLY WANT YOU TO REPORT ON THERE ACHIEVEMENTS . OTHERWORDS ASK THE MAIN QUESTION WHY IS THIS HAPPERNING,9b78e2bdfa596d508576_10154889942487217
2017-07-14T07:53:05+0000,f994a0b8f13882e201cc,2fb6c1345c4bedf59eb3,My two little girls will love to help you count butterflies,f994a0b8f13882e201cc_10154889942487217
2017-07-14T07:37:57+0000,eba466230a3520e3e20b,7c67a4c079fb7c4efbed,"A true legend. Sir David, thank you for all your hard work for our Planet Earth :)",eba466230a3520e3e20b_10154889942487217
2017-07-14T07:39:11+0000,b416d31bf0a282f64cf3,38c84b477682d3f75092,Red admirals. Seen quite a few if these in south coast uk this year.  🦋🦋many happy more years Sir David Attenborough 🦋,b416d31bf0a282f64cf3_10154889942487217
2017-07-14T07:37:24+0000,affa06a5479691a0d6f3,d82890c1e80bb2a11c0b,I daw a few butterflies in my little london garden . I was so pleased . As weĺl honey bees they love my lavender .,affa06a5479691a0d6f3_10154889942487217
2017-07-14T07:51:46+0000,8c55b0f0e1f2c945491d,5a95edf3158b188afe47,What plants are the one's that attract them the most apart of the budelia or course.,8c55b0f0e1f2c945491d_10154889942487217
